"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL441702";"GSK-270822A";"0";"396.45";"0";"4.23";"GSK270822A";"CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc3ccccc3c2)CC(=O)N1";"Inhibition";"'='";"5.77";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL483747";"GSK-980961A";"0";"390.46";"0";"4.13";"GSK980961A";"NS(=O)(=O)c1cccc(-c2cc3ccncc3cc2OCc2ccccc2)c1";"Inhibition";"'='";"3.39";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL66292";"PYRAZOLOPYRIMIDINE 2";"0";"422.47";"0";"2.67";"GW811168X";"COc1cccc(-n2ncc3c(N/N=C/c4ccc(S(C)(=O)=O)cc4)ncnc32)c1";"Inhibition";"'='";"29.94";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL514162";"GW852849X";"0";"443.91";"0";"4.44";"GW852849X";"COc1cc2ncn(-c3cc(OCc4ccccc4Cl)c(C(N)=O)s3)c2cc1OC";"Inhibition";"'='";"2.69";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL188257";"GW827106X";"0";"452.47";"0";"4.38";"GW827106X";"COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1";"Inhibition";"'='";"-0.55";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL208437";"GW711782X";"0";"408.47";"0";"4.48";"GW711782X";"c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCn4ccnc4)cc3)c2)nc1";"Inhibition";"'='";"0.8";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL330422";"";"0";"396.47";"0";"2.82";"SB-226879";"CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(NCCO)n2)CC1";"Inhibition";"'='";"4.44";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL268885";"GSK-711701A";"0";"416.89";"0";"3.43";"GSK711701A";"COc1c(C(N)=O)cc(-c2ccc(Cl)cc2)cc1-c1ccc(S(N)(=O)=O)cc1";"Inhibition";"'='";"6.93";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1789961";"GW513184X";"0";"360.38";"0";"2.98";"GW513184X";"COc1cc(C=NNc2ncnc3c2cnn3-c2ccccc2)ccc1O";"Inhibition";"'='";"7.72";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1078665";"";"0";"477.35";"0";"4.89";"19";"Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(CN(C)C)cc1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1101766";"Inhibition of SNF1LK2 at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154277";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL1909356";"GW569530A";"0";"650.15";"2";"6.23";"GW569530A";"CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1.Cl";"Inhibition";"'='";"2.49";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL477772";"PAZOPANIB";"4";"437.53";"0";"3.14";"Pazopanib";"Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O";"Kd";"'='";"7300.0";"nM";"5.14";"";"";"UO_0000065";"11.74";"0.23";"2.00";"4.32";"0";"CHEMBL1908792";"Binding constant for SIK2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL189148";"GW829055X";"0";"398.86";"1";"5.25";"GW829055X";"Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1";"Inhibition";"'='";"-1.6";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL479038";"GW806776X";"0";"334.42";"0";"3.39";"GW806776X";"O=C(NCC1CC1)c1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1";"Inhibition";"'='";"-1.64";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL274863";"";"0";"382.44";"0";"2.45";"SB-216385";"Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CCCN2CCOCC2)n1";"Inhibition";"'='";"7.84";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL212250";"GW615311X";"0";"644.12";"2";"8.00";"GW615311X";"O=S(=O)(CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1";"Inhibition";"'='";"1.15";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL476351";"GW775608X";"0";"470.57";"0";"4.29";"GW775608X";"Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1";"Inhibition";"'='";"0.17";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909351";"GW824645A";"0";"368.82";"0";"2.61";"GW824645A";"Cl.NS(=O)(=O)c1cccc(Nc2cc(-c3ccc(F)cc3)n[nH]2)c1";"Inhibition";"'='";"37.86";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL208437";"GW711782X";"0";"408.47";"0";"4.48";"GW711782X";"c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCn4ccnc4)cc3)c2)nc1";"Inhibition";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL272028";"GW300660X";"0";"453.48";"0";"0.80";"GW300660X";"NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCc4c[nH]cn4)cc32)cc1";"Inhibition";"'='";"16.95";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL14762";"SELICICLIB";"2";"354.46";"0";"3.20";"Roscovitine/CYC-202";"CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1061982";"Binding constant for full-length SNF1LK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat. Biotechnol.";"2008";"None";""
"CHEMBL215152";"AZD-1152-HQPA";"0";"507.57";"1";"3.50";"AZD-1152 HQPA";"CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1061982";"Binding constant for full-length SNF1LK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat. Biotechnol.";"2008";"None";""
"CHEMBL941";"IMATINIB";"4";"493.62";"0";"4.59";"Imatinib";"Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1061982";"Binding constant for full-length SNF1LK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat. Biotechnol.";"2008";"None";""
"CHEMBL440084";"SB-431542";"0";"384.40";"0";"3.63";"SB-431542";"NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1061982";"Binding constant for full-length SNF1LK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat. Biotechnol.";"2008";"None";""
"CHEMBL1794073";"GW770220A";"0";"459.96";"0";"2.83";"GW770220A";"Cc1nn(C)c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12.Cl";"Inhibition";"'='";"24.29";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1096290";"GSK-1000163A";"0";"395.47";"0";"1.80";"GSK1000163A";"CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN3CCCC3)cc21";"Inhibition";"'='";"-1.41";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL595143";"";"0";"541.68";"2";"5.72";"24";"COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1";"Residual activity";"'='";"88.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1043815";"Residual activity of SNF1LK2 at 1 uM by microplate scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152560";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"None";""
"CHEMBL573339";"PI-103";"0";"348.36";"0";"2.98";"PI-103";"Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1061982";"Binding constant for full-length SNF1LK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat. Biotechnol.";"2008";"None";""
"CHEMBL296468";"BMS-387032";"1";"380.54";"0";"3.66";"BMS-387032/SNS-032";"CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1061982";"Binding constant for full-length SNF1LK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat. Biotechnol.";"2008";"None";""
"CHEMBL607707";"PELITINIB";"2";"467.93";"1";"5.10";"EKB-569";"CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"Kd";"'='";"4500.0";"nM";"5.35";"";"";"UO_0000065";"11.43";"0.22";"0.25";"5.92";"0";"CHEMBL1061982";"Binding constant for full-length SNF1LK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat. Biotechnol.";"2008";"None";""
"CHEMBL485598";"GSK-317354A";"0";"494.45";"1";"5.12";"GSK317354A";"CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccc(C(F)(F)F)nc2)N1";"Inhibition";"'='";"4.41";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL405042";"GW335962X";"0";"329.38";"0";"2.13";"GW335962X";"C/C(Nc1ccc(S(N)(=O)=O)cc1)=C1/C(=O)Nc2ccccc21";"Inhibition";"'='";"-0.55";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL267228";"";"0";"371.40";"0";"4.03";"SB-431533";"OCc1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1";"Inhibition";"'='";"7.48";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL175321";"";"0";"263.30";"0";"3.20";"GR-105659X";"O=C1Nc2ccccc2/C1=C1\CCc2cc(O)ccc21";"Inhibition";"'='";"21.02";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1794055";"GW589933X";"0";"372.43";"0";"2.35";"GW589933X";"NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1";"Inhibition";"'='";"40.74";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL405021";"";"0";"277.33";"0";"3.58";"SB-732941";"O=C(Nc1n[nH]c2cc(-c3ccccc3)ccc12)C1CC1";"Inhibition";"'='";"5.24";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL511765";"GSK-2213727A";"0";"506.54";"1";"3.50";"GSK2213727A";"COc1cc(C)c(NC(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1";"Inhibition";"'='";"-4.44";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL233002";"";"0";"350.42";"1";"5.04";"SB-814597";"N#Cc1c(NC(=O)c2ccc(F)c3ccccc23)sc2c1CCCC2";"Inhibition";"'='";"9.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL156987";"";"0";"377.18";"0";"3.17";"SB-409513";"O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(Cl)c(C(=O)O)c1";"Inhibition";"'='";"10.69";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL483748";"GSK-953913A";"0";"390.46";"0";"4.13";"GSK953913A";"NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OCc2ccccc2)cc1";"Inhibition";"'='";"6.46";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909359";"GW771127A";"0";"459.96";"0";"2.83";"GW771127A";"Cc1c2ccc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)cc2nn1C.Cl";"Inhibition";"'='";"9.51";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962003";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL181361";"GW693481X";"0";"305.37";"0";"3.40";"GW693481X";"Nc1nc(-c2ccccn2)c(-c2ccc3ncccc3n2)s1";"Inhibition";"'='";"4.07";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962002";"GSK_PKIS: SNF1LK2 (QIK) mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
