"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3545083";"RGB-286638";"1";"545.64";"1";"2.42";"RGB-286638";"COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL535";"SUNITINIB";"4";"398.48";"0";"3.33";"Sunitinib";"CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908471";"Binding constant for QSK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL4860979";"";"0";"466.54";"0";"3.21";"I-28";"CN(C1CC1)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc4c(c3)CCNC4=O)c2)c(F)c1";"IC50";"'='";"30100.0";"nM";"4.52";"";"";"UO_0000065";"9.69";"0.19";"1.31";"4.29";"0";"CHEMBL4804482";"Inhibition of QSK in human NCI-H929 cells by mass spectroscopic analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"Blood";"NCI-H929";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4804281";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4859660";"";"0";"378.36";"0";"3.33";"I-9";"Nc1ncc(-c2cccc([N+](=O)[O-])c2F)cc1-c1ccc2c(c1)CCNC2=O";"IC50";"'='";"72800.0";"nM";"4.14";"";"";"UO_0000065";"10.94";"0.20";"0.81";"3.72";"0";"CHEMBL4804482";"Inhibition of QSK in human NCI-H929 cells by mass spectroscopic analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"Blood";"NCI-H929";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4804281";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL509032";"TAE-684";"0";"614.22";"2";"5.02";"TAE-684";"COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1";"Kd";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"9.58";"0.19";"0.87";"5.72";"0";"CHEMBL1908471";"Binding constant for QSK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL4860979";"";"0";"466.54";"0";"3.21";"I-28";"CN(C1CC1)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc4c(c3)CCNC4=O)c2)c(F)c1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4804664";"Inhibition of QSK in human NCI-H929 cells at 10 uM by mass spectroscopic analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"Blood";"NCI-H929";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4804281";"38";"Patent Bioactivity Data";"";"";"None";"Dose = 10.0 microM"
"CHEMBL608533";"MIDOSTAURIN";"4";"570.65";"2";"5.91";"Midostaurin";"CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"Kd";"'='";"98.0";"nM";"7.01";"";"";"UO_0000065";"12.28";"0.22";"1.10";"9.02";"1";"CHEMBL1244949";"Binding affinity to QSK";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240346";"1";"Scientific Literature";"Blood";"2009";"None";""
"CHEMBL1240703";"CGP-52421";"0";"586.65";"2";"5.40";"CGP-52421";"CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O";"Kd";"'='";"230.0";"nM";"6.64";"";"";"UO_0000065";"11.32";"0.21";"1.24";"6.78";"0";"CHEMBL1244949";"Binding affinity to QSK";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240346";"1";"Scientific Literature";"Blood";"2009";"None";""
"CHEMBL1171523";"";"0";"506.57";"2";"5.20";"3";"CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cccnc4)c3)cc2C(F)(F)F)CC1";"Inhibition";"'='";"70.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1175244";"Inhibition of QSK at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177794";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1908394";"GSK-461364";"1";"543.62";"2";"5.09";"GSK-461364A";"C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908471";"Binding constant for QSK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL608154";"";"0";"366.81";"0";"4.33";"MLN-120B";"COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908471";"Binding constant for QSK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL1908395";"";"0";"497.04";"0";"3.76";"JNJ-28312141";"CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908471";"Binding constant for QSK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL573339";"PI-103";"0";"348.36";"0";"2.98";"PI-103";"Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1908471";"Binding constant for QSK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL4555884";"";"0";"484.09";"1";"5.19";"1";"COc1cc(Br)cc2[nH]cc(-c3oc(-c4ccc[nH]4)nc3I)c12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4338192";"Inhibition of SIK3 (unknown origin) by [33P]-ATP filter binding kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334516";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL2204495";"";"0";"399.43";"1";"5.11";"1, GSK2578215A";"O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1";"Activity";"'='";"85.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2214641";"Inhibition of SIK3 assessed as residual activity at 1 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203081";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL3688339";"";"0";"487.43";"1";"6.04";"OTS-167";"CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1";"Kd";"'='";"356.0";"nM";"6.45";"";"Active";"UO_0000065";"13.23";"0.27";"0.41";"8.23";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";"r = 0.48 None"
"CHEMBL1801204";"AZD-8055";"1";"465.55";"0";"2.64";"AZD-8055";"COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL1614701";"SELUMETINIB";"4";"457.69";"0";"3.53";"Selumetinib";"Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL1233528";"VOLASERTIB";"3";"618.83";"1";"4.27";"Volasertib";"CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL592445";"GEDATOLISIB";"2";"615.74";"1";"3.02";"Gedatolisib";"CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL477772";"PAZOPANIB";"4";"437.53";"0";"3.14";"Pazopanib";"Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL2105759";"BARICITINIB";"4";"371.43";"0";"1.10";"Baricitinib";"CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL2408045";"SAPITINIB";"2";"473.94";"0";"3.76";"Sapitinib";"CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL607707";"PELITINIB";"2";"467.93";"1";"5.10";"Pelitinib";"CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL1241855";"RIGOSERTIB";"3";"451.50";"0";"2.80";"Rigosertib";"COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL2219422";"AFURESERTIB";"2";"427.33";"0";"3.89";"GSK-2110183";"Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL3039517";"RABUSERTIB";"2";"436.31";"0";"2.87";"Rabusertib";"Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL2103875";"TRAMETINIB";"4";"615.40";"1";"3.94";"Trametinib";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL1287853";"FEDRATINIB";"4";"524.69";"1";"4.82";"Fedratinib";"Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL1094408";"NMS-1286937";"0";"448.53";"0";"1.58";"NMS-1286937";"COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL565612";"SOTRASTAURIN";"2";"438.49";"0";"2.43";"Sotrastaurin";"CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL3218575";"PILARALISIB";"0";"448.53";"0";"4.49";"Pilaralisib-analogue";"Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL603469";"LESTAURTINIB";"3";"439.47";"0";"3.47";"Lestaurtinib";"C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O";"Kd";"'='";"848.0";"nM";"6.07";"";"Active";"UO_0000065";"13.82";"0.25";"2.60";"6.85";"0";"CHEMBL3991880";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL6149";"Serine/threonine-protein kinase SIK3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";"r = 0.81 None"
